,section_name,row_name,seat,Last Seat,# of Seats,POD Size,Level,Description,Notes,concat,baseline_price
293,19,9,9,11,3,3,Lower Level,3 Seat Lower Level,,19_9_9,322.4936499
294,19,9,14,17,4,4,Lower Level,4 Seat Lower Level,,19_9_14,335.8397334
295,19,11,3,6,4,4,Lower Level,4 Seat Lower Level - Limited View,Limited View,19_11_3,296.9221337
296,19,11,9,10,2,2,Lower Level,2 Seat Lower Level,,19_11_9,310.700425
297,19,11,13,16,4,4,Lower Level,4 Seat Lower Level,,19_11_13,319.2613184
298,19,13,4,5,2,2,Lower Level,2 Seat Lower Level - Limited View,Limited View,19_13_4,287.5058378
299,19,13,8,9,2,2,Lower Level,2 Seat Lower Level,,19_13_8,295.2091825
300,19,13,12,13,2,2,Lower Level,2 Seat Lower Level,,19_13_12,302.4854696
301,19,13,16,17,2,2,Lower Level,2 Seat Lower Level,,19_13_16,309.3763322
302,19,14,1,2,2,2,Lower Level,2 Seat Lower Level - Limited View,Limited View,19_14_1,275.9778606
303,19,15,6,7,2,2,Lower Level,2 Seat Lower Level - Limited View,Limited View,19_15_6,279.9638735
304,19,15,10,11,2,2,Lower Level,2 Seat Lower Level,,19_15_10,286.41609
305,19,15,14,15,2,2,Lower Level,2 Seat Lower Level,,19_15_14,292.339957
306,19,15,18,19,2,2,Lower Level,2 Seat Lower Level,,19_15_18,297.835908
307,19,16,1,4,4,4,Lower Level,4 Seat Lower Level - Limited View,Limited View,19_16_1,265.9199053
308,19,17,7,8,2,2,Lower Level,2 Seat Lower Level - Limited View,Limited View,19_17_7,272.6103299
309,19,17,11,12,2,2,Lower Level,2 Seat Lower Level,,19_17_11,278.490418
310,19,17,15,16,2,2,Lower Level,2 Seat Lower Level,,19_17_15,283.6198291
311,19,17,19,20,2,2,Lower Level,2 Seat Lower Level,,19_17_19,288.1547935
312,19,19,1,2,2,2,Lower Level,2 Seat Lower Level - Limited View,Limited View,19_19_1,267.8242814
313,19,19,5,7,3,3,Lower Level,3 Seat Lower Level,,19_19_5,273.1150731
314,19,19,10,13,4,4,Lower Level,4 Seat Lower Level,,19_19_10,278.4771126
315,20,2,1,2,2,2,Lower Level,2 Seat Lower Level - No F&B,No F&B at Seats,20_2_1,470.6298097
316,20,4,1,3,3,3,Lower Level,3 Seat Lower Level,,20_4_1,425.5793211
317,20,6,1,4,4,4,Lower Level,4 Seat Lower Level,,20_6_1,390.8455974
318,20,8,1,2,2,2,Lower Level,2 Seat Lower Level,,20_8_1,363.7379618
319,20,8,5,6,2,2,Lower Level,2 Seat Lower Level,,20_8_5,373.3770144
320,20,10,1,2,2,2,Lower Level,2 Seat Lower Level,,20_10_1,342.4202817
321,20,10,5,7,3,3,Lower Level,3 Seat Lower Level,,20_10_5,351.1777501
322,20,12,1,3,3,3,Lower Level,3 Seat Lower Level,,20_12_1,325.1555703
323,20,12,6,9,4,4,Lower Level,4 Seat Lower Level,,20_12_6,334.3431007
324,20,14,1,2,2,2,Lower Level,2 Seat Lower Level,,20_14_1,310.7244603
325,20,14,5,6,2,2,Lower Level,2 Seat Lower Level,,20_14_5,316.5556194
326,20,14,9,11,3,3,Lower Level,3 Seat Lower Level,,20_14_9,322.4691854
327,20,16,1,2,2,2,Lower Level,2 Seat Lower Level,,20_16_1,298.5166248
328,20,16,5,6,2,2,Lower Level,2 Seat Lower Level,,20_16_5,302.8017926
329,20,16,9,10,2,2,Lower Level,2 Seat Lower Level,,20_16_9,306.9414605
330,20,16,13,14,2,2,Lower Level,2 Seat Lower Level,,20_16_13,313.1189869
331,20,18,1,2,2,2,Lower Level,2 Seat Lower Level,,20_18_1,288.3002935
332,20,18,5,6,2,2,Lower Level,2 Seat Lower Level,,20_18_5,291.2167314
333,20,18,9,12,4,4,Lower Level,4 Seat Lower Level,,20_18_9,293.6168374
334,20,18,15,16,2,2,Lower Level,2 Seat Lower Level,,20_18_15,301.8935981
335,20,20,1,2,2,2,Lower Level,2 Seat Lower Level,,20_20_1,280.3359931
336,20,20,5,6,2,2,Lower Level,2 Seat Lower Level,,20_20_5,282.1034531
337,20,20,9,10,2,2,Lower Level,2 Seat Lower Level,,20_20_9,283.1537142
338,20,20,13,14,2,2,Lower Level,2 Seat Lower Level,,20_20_13,283.4266875
339,20,20,17,20,4,4,Lower Level,4 Seat Lower Level,,20_20_17,286.4714573
340,22,1,1,2,2,2,Center 10,2 Seat Center 10 - No F&B,No F&B at Seats,22_1_1,515.0317719
341,22,3,1,3,3,3,Center 10,3 Seat Center 10 - No F&B,No F&B at Seats,22_3_1,476.3407918
342,22,5,1,4,4,4,Center 10,4 Seat Center 10,,22_5_1,446.7742492
343,22,7,1,4,4,4,Center 10,4 Seat Center 10,,22_7_1,419.4168171
344,22,9,1,3,3,3,Center 10,3 Seat Center 10,,22_9_1,395.2719733
345,22,9,6,7,2,2,Center 10,2 Seat Center 10,,22_9_6,441.7075017
346,22,11,1,4,4,4,Center 10,4 Seat Center 10,,22_11_1,376.225209
347,22,11,7,8,2,2,Center 10,2 Seat Center 10,,22_11_7,430.0670731
348,22,13,1,4,4,4,Center 10,4 Seat Center 10,,22_13_1,365.4260192
349,22,13,7,8,2,2,Center 10,2 Seat Center 10,,22_13_7,417.8270473
350,22,15,1,4,4,4,Center 10,4 Seat Center 10,,22_15_1,353.0520819
351,22,15,7,8,2,2,Center 10,2 Seat Center 10,,22_15_7,403.5191189
352,22,17,1,4,4,4,Center 10,4 Seat Center 10,,22_17_1,338.6171093
353,22,17,7,8,2,2,Center 10,2 Seat Center 10,,22_17_7,386.0792925
354,22,19,1,4,4,4,Center 10,4 Seat Center 10,,22_19_1,322.0022119
355,22,19,7,8,2,2,Center 10,2 Seat Center 10,,22_19_7,365.1109838
356,23,1,1,2,2,2,Center 10,2 Seat Center 10 - No F&B,No F&B at Seats,23_1_1,843.0707313
357,23,1,5,6,2,2,Center 10,2 Seat Center 10 - No F&B,No F&B at Seats,23_1_5,821.5916705
358,23,1,9,10,2,2,Center 10,2 Seat Center 10 - No F&B,No F&B at Seats,23_1_9,820.9216838
359,23,1,13,14,2,2,Center 10,2 Seat Center 10 - No F&B,No F&B at Seats,23_1_13,836.6142228
360,23,1,17,18,2,2,Center 10,2 Seat Center 10 - No F&B,No F&B at Seats,23_1_17,863.3081062
361,23,3,1,2,2,2,Center 10,2 Seat Center 10 - No F&B,No F&B at Seats,23_3_1,781.6444117
362,23,3,5,8,4,4,Center 10,4 Seat Center 10 - No F&B,No F&B at Seats,23_3_5,758.476006
363,23,3,11,12,2,2,Center 10,2 Seat Center 10 - No F&B,No F&B at Seats,23_3_11,756.8351608
364,23,3,15,18,4,4,Center 10,4 Seat Center 10 - No F&B,No F&B at Seats,23_3_15,772.8942396
365,23,5,1,2,2,2,Center 10,2 Seat Center 10,,23_5_1,729.4897466
366,23,5,5,8,4,4,Center 10,4 Seat Center 10,,23_5_5,705.8814072
367,23,5,11,12,2,2,Center 10,2 Seat Center 10,,23_5_11,699.8704118
368,23,5,15,18,4,4,Center 10,4 Seat Center 10,,23_5_15,712.1070042
369,23,7,1,2,2,2,Center 10,2 Seat Center 10,,23_7_1,684.1898906
370,23,7,5,8,4,4,Center 10,4 Seat Center 10,,23_7_5,661.3322282
371,23,7,11,12,2,2,Center 10,2 Seat Center 10,,23_7_11,652.9314278
372,23,7,15,18,4,4,Center 10,4 Seat Center 10,,23_7_15,662.3687547
373,23,9,1,2,2,2,Center 10,2 Seat Center 10,,23_9_1,644.8332159
374,23,9,5,8,4,4,Center 10,4 Seat Center 10,,23_9_5,623.3558719
375,23,9,11,12,2,2,Center 10,2 Seat Center 10,,23_9_11,613.9812089
376,23,9,15,18,4,4,Center 10,4 Seat Center 10,,23_9_15,621.5090092
377,23,11,1,2,2,2,Center 10,2 Seat Center 10,,23_11_1,609.407187
378,23,11,5,8,4,4,Center 10,4 Seat Center 10,,23_11_5,589.7041703
379,23,11,11,12,2,2,Center 10,2 Seat Center 10,,23_11_11,580.3024674
380,23,11,15,18,4,4,Center 10,4 Seat Center 10,,23_11_15,586.3126041
381,23,13,1,2,2,2,Center 10,2 Seat Center 10,,23_13_1,576.2112994
382,23,13,5,6,2,2,Center 10,2 Seat Center 10,,23_13_5,558.8131058
383,23,13,9,10,2,2,Center 10,2 Seat Center 10,,23_13_9,550.666823
384,23,13,13,14,2,2,Center 10,2 Seat Center 10,,23_13_13,551.2767211
385,23,13,17,18,2,2,Center 10,2 Seat Center 10,,23_13_17,559.8058534
386,23,15,1,2,2,2,Center 10,2 Seat Center 10,,23_15_1,544.1867082
387,23,15,5,6,2,2,Center 10,2 Seat Center 10,,23_15_5,529.303218
388,23,15,9,10,2,2,Center 10,2 Seat Center 10,,23_15_9,522.0827272
389,23,15,13,14,2,2,Center 10,2 Seat Center 10,,23_15_13,522.202475
390,23,15,17,18,2,2,Center 10,2 Seat Center 10,,23_15_17,528.9538464
391,23,17,1,2,2,2,Center 10,2 Seat Center 10,,23_17_1,512.4282234
392,23,17,5,6,2,2,Center 10,2 Seat Center 10,,23_17_5,500.0950604
393,23,17,9,10,2,2,Center 10,2 Seat Center 10,,23_17_9,493.9183926
394,23,17,13,14,2,2,Center 10,2 Seat Center 10,,23_17_13,493.731689
395,23,17,17,18,2,2,Center 10,2 Seat Center 10,,23_17_17,498.8915736
396,24,7,1,2,2,2,Center 10,2 Seat Center 10,,24_7_1,725.3668175
397,24,7,5,8,4,4,Center 10,4 Seat Center 10,,24_7_5,769.7662044
398,24,7,11,12,2,2,Center 10,2 Seat Center 10,,24_7_11,804.78449
399,24,7,15,18,4,4,Center 10,4 Seat Center 10,,24_7_15,758.3000326
400,24,9,1,2,2,2,Center 10,2 Seat Center 10,,24_9_1,679.211559
401,24,9,5,8,4,4,Center 10,4 Seat Center 10,,24_9_5,718.4660834
402,24,9,11,12,2,2,Center 10,2 Seat Center 10,,24_9_11,748.9288029
403,24,9,15,18,4,4,Center 10,4 Seat Center 10,,24_9_15,708.3956814
404,24,11,1,2,2,2,Center 10,2 Seat Center 10,,24_11_1,636.9114067
405,24,11,5,8,4,4,Center 10,4 Seat Center 10,,24_11_5,670.3819844
406,24,11,11,12,2,2,Center 10,2 Seat Center 10,,24_11_11,695.8221643
407,24,11,15,18,4,4,Center 10,4 Seat Center 10,,24_11_15,661.700914
408,24,13,1,2,2,2,Center 10,2 Seat Center 10,,24_13_1,596.7109177
409,24,13,5,8,4,4,Center 10,4 Seat Center 10,,24_13_5,624.1001109
410,24,13,11,12,2,2,Center 10,2 Seat Center 10,,24_13_11,644.3022912
411,24,13,15,18,4,4,Center 10,4 Seat Center 10,,24_13_15,617.1478724
412,24,15,1,2,2,2,Center 10,2 Seat Center 10,,24_15_1,557.5495306
413,24,15,5,6,2,2,Center 10,2 Seat Center 10,,24_15_5,578.7375913
414,24,15,9,10,2,2,Center 10,2 Seat Center 10,,24_15_9,598.2423158
415,24,15,13,14,2,2,Center 10,2 Seat Center 10,,24_15_13,583.9498388
416,24,15,17,18,2,2,Center 10,2 Seat Center 10,,24_15_17,562.7506187
417,24,17,1,2,2,2,Center 10,2 Seat Center 10,,24_17_1,518.9353778
418,24,17,5,6,2,2,Center 10,2 Seat Center 10,,24_17_5,534.1480673
419,24,17,9,10,2,2,Center 10,2 Seat Center 10,,24_17_9,546.7271639
420,24,17,13,14,2,2,Center 10,2 Seat Center 10,,24_17_13,537.6731157
421,24,17,17,18,2,2,Center 10,2 Seat Center 10,,24_17_17,522.7355457
422,25,7,1,2,2,2,Center 10,2 Seat Center 10,,25_7_1,675.7354398
423,25,7,5,8,4,4,Center 10,4 Seat Center 10,,25_7_5,659.0316975
424,25,7,11,12,2,2,Center 10,2 Seat Center 10,,25_7_11,653.3842376
425,25,7,15,18,4,4,Center 10,4 Seat Center 10,,25_7_15,665.6757678
426,25,9,1,2,2,2,Center 10,2 Seat Center 10,,25_9_1,633.0266856
427,25,9,5,8,4,4,Center 10,4 Seat Center 10,,25_9_5,618.6964387
428,25,9,11,12,2,2,Center 10,2 Seat Center 10,,25_9_11,615.3666777
429,25,9,15,18,4,4,Center 10,4 Seat Center 10,,25_9_15,627.4620621
430,25,11,1,2,2,2,Center 10,2 Seat Center 10,,25_11_1,596.1868602
431,25,11,5,8,4,4,Center 10,4 Seat Center 10,,25_11_5,583.9455468
432,25,11,11,12,2,2,Center 10,2 Seat Center 10,,25_11_11,582.0403123
433,25,11,15,18,4,4,Center 10,4 Seat Center 10,,25_11_15,593.6288073
434,25,13,1,2,2,2,Center 10,2 Seat Center 10,,25_13_1,562.8883931
435,25,13,5,8,4,4,Center 10,4 Seat Center 10,,25_13_5,552.7248539
436,25,13,11,12,2,2,Center 10,2 Seat Center 10,,25_13_11,551.8368317
437,25,13,15,18,4,4,Center 10,4 Seat Center 10,,25_13_15,562.274632
438,25,15,1,2,2,2,Center 10,2 Seat Center 10,,25_15_1,531.4822841
439,25,15,5,6,2,2,Center 10,2 Seat Center 10,,25_15_5,523.2857847
440,25,15,9,10,2,2,Center 10,2 Seat Center 10,,25_15_9,521.4020105
441,25,15,13,14,2,2,Center 10,2 Seat Center 10,,25_15_13,526.7747801
442,25,15,17,18,2,2,Center 10,2 Seat Center 10,,25_15_17,539.637151
443,25,17,1,2,2,2,Center 10,2 Seat Center 10,,25_17_1,500.7495957
444,25,17,5,6,2,2,Center 10,2 Seat Center 10,,25_17_5,494.554043
445,25,17,9,10,2,2,Center 10,2 Seat Center 10,,25_17_9,493.3192245
446,25,17,13,14,2,2,Center 10,2 Seat Center 10,,25_17_13,497.9674985
447,25,17,17,18,2,2,Center 10,2 Seat Center 10,,25_17_17,508.70102
448,26,1,1,2,2,2,Center 10,2 Seat Center 10 - No F&B,No F&B at Seats,26_1_1,545.6867746
449,26,3,1,3,3,3,Center 10,3 Seat Center 10 - No F&B,No F&B at Seats,26_3_1,516.02967
450,26,5,1,4,4,4,Center 10,4 Seat Center 10,,26_5_1,493.8201049
451,26,7,2,5,4,4,Center 10,4 Seat Center 10,,26_7_2,460.6843059
452,26,9,1,2,2,2,Center 10,2 Seat Center 10,,26_9_1,463.2659651
453,26,9,5,7,3,3,Center 10,3 Seat Center 10,,26_9_5,415.7484147
454,26,11,1,2,2,2,Center 10,2 Seat Center 10,,26_11_1,451.2014834
455,26,11,5,8,4,4,Center 10,4 Seat Center 10,,26_11_5,406.9660524
456,26,13,1,2,2,2,Center 10,2 Seat Center 10,,26_13_1,438.9357053
457,26,13,5,8,4,4,Center 10,4 Seat Center 10,,26_13_5,397.9291723
458,26,15,1,2,2,2,Center 10,2 Seat Center 10,,26_15_1,424.4565247
459,26,15,5,8,4,4,Center 10,4 Seat Center 10,,26_15_5,386.6501331
460,26,17,1,2,2,2,Center 10,2 Seat Center 10,,26_17_1,406.4128089
461,26,17,5,8,4,4,Center 10,4 Seat Center 10,,26_17_5,372.0117179
462,26,19,1,2,2,2,Center 10,2 Seat Center 10,,26_19_1,383.8156731
463,26,19,5,8,4,4,Center 10,4 Seat Center 10,,26_19_5,353.3263429
464,28,3,1,2,2,2,Lower Level,2 Seat Lower Level - No F&B,No F&B at Seats,28_3_1,431.0293474
465,28,5,1,4,4,4,Lower Level,4 Seat Lower Level,,28_5_1,397.9274555
466,28,7,1,4,4,4,Lower Level,4 Seat Lower Level,,28_7_1,371.9344614
467,28,9,1,3,3,3,Lower Level,3 Seat Lower Level,,28_9_1,357.6737453
468,28,9,6,7,2,2,Lower Level,2 Seat Lower Level,,28_9_6,339.812441
469,28,11,1,4,4,4,Lower Level,4 Seat Lower Level,,28_11_1,344.4220867
470,28,11,7,8,2,2,Lower Level,2 Seat Lower Level,,28_11_7,326.4131365
471,28,13,1,2,2,2,Lower Level,2 Seat Lower Level,,28_13_1,336.6281801
472,28,13,5,6,2,2,Lower Level,2 Seat Lower Level,,28_13_5,326.5251585
473,28,13,9,10,2,2,Lower Level,2 Seat Lower Level,,28_13_9,317.1534999
474,28,15,1,4,4,4,Lower Level,4 Seat Lower Level,,28_15_1,328.2381099
475,28,15,7,8,2,2,Lower Level,2 Seat Lower Level,,28_15_7,317.0702343
476,28,15,11,12,2,2,Lower Level,2 Seat Lower Level,,28_15_11,309.9973896
477,29,3,1,3,3,3,Lower Level,3 Seat Lower Level - No F&B,No F&B at Seats,29_3_1,406.0235214
478,29,5,1,2,2,2,Lower Level,2 Seat Lower Level,,29_5_1,367.3428422
479,29,5,5,6,2,2,Lower Level,2 Seat Lower Level,,29_5_5,347.3157769
480,29,7,1,2,2,2,Lower Level,2 Seat Lower Level,,29_7_1,341.238255
481,29,7,5,6,2,2,Lower Level,2 Seat Lower Level,,29_7_5,326.7277427
482,29,7,9,10,2,2,Lower Level,2 Seat Lower Level,,29_7_9,313.2404513
483,29,9,1,2,2,2,Lower Level,2 Seat Lower Level,,29_9_1,324.170119
484,29,9,5,6,2,2,Lower Level,2 Seat Lower Level,,29_9_5,312.3206682
485,29,9,9,12,4,4,Lower Level,4 Seat Lower Level,,29_9_9,301.8832971
486,29,11,1,2,2,2,Lower Level,2 Seat Lower Level,,29_11_1,313.4881019
487,29,11,5,7,3,3,Lower Level,3 Seat Lower Level,,29_11_5,304.1683767
488,29,11,10,13,4,4,Lower Level,4 Seat Lower Level,,29_11_10,294.5228861
489,29,13,1,2,2,2,Lower Level,2 Seat Lower Level,,29_13_1,306.7796508
490,29,13,5,6,2,2,Lower Level,2 Seat Lower Level,,29_13_5,299.4810452
491,29,13,9,10,2,2,Lower Level,2 Seat Lower Level,,29_13_9,293.2618861
492,29,13,13,15,3,3,Lower Level,3 Seat Lower Level,,29_13_13,287.8925502
493,29,15,1,2,2,2,Lower Level,2 Seat Lower Level,,29_15_1,301.8129078
494,29,15,5,6,2,2,Lower Level,2 Seat Lower Level,,29_15_5,295.804917
495,29,15,9,10,2,2,Lower Level,2 Seat Lower Level,,29_15_9,290.3591827
496,29,15,13,16,4,4,Lower Level,4 Seat Lower Level,,29_15_13,285.0795503
497,29,17,1,2,2,2,Lower Level,2 Seat Lower Level,,29_17_1,297.1436028
498,29,17,5,6,2,2,Lower Level,2 Seat Lower Level,,29_17_5,291.8249127
499,29,17,9,11,3,3,Lower Level,3 Seat Lower Level,,29_17_9,286.4598689
500,29,17,14,17,4,4,Lower Level,4 Seat Lower Level - Limited View,Limited View,29_17_14,278.8715506
501,31,7,1,4,4,4,Lower Level,4 Seat Lower Level,,31_7_1,288.6423688
502,31,7,7,8,2,2,Lower Level,2 Seat Lower Level,,31_7_7,287.0886519
503,31,7,11,12,2,2,Lower Level,2 Seat Lower Level,,31_7_11,283.4391345
504,31,9,1,4,4,4,Lower Level,4 Seat Lower Level,,31_9_1,280.8604797
505,31,9,7,8,2,2,Lower Level,2 Seat Lower Level,,31_9_7,278.3663782
506,31,9,11,12,2,2,Lower Level,2 Seat Lower Level,,31_9_11,275.7370773
507,31,11,1,4,4,4,Lower Level,4 Seat Lower Level - Limited View,Limited View,31_11_1,280.835586
508,31,11,7,8,2,2,Lower Level,2 Seat Lower Level,,31_11_7,278.9359312
509,31,11,11,12,2,2,Lower Level,2 Seat Lower Level,,31_11_11,277.7135597
510,31,11,15,16,2,2,Lower Level,2 Seat Lower Level,,31_11_15,276.5169403
511,31,11,19,20,2,2,Lower Level,2 Seat Lower Level,,31_11_19,275.4821305
512,31,13,1,3,3,3,Lower Level,3 Seat Lower Level - Limited View,Limited View,31_13_1,277.9182896
513,31,13,6,7,2,2,Lower Level,2 Seat Lower Level - Limited View,Limited View,31_13_6,277.7002543
514,31,13,10,13,4,4,Lower Level,4 Seat Lower Level,,31_13_10,277.5684887
515,31,13,16,17,2,2,Lower Level,2 Seat Lower Level,,31_13_16,277.9470463
516,31,13,20,21,2,2,Lower Level,2 Seat Lower Level,,31_13_20,278.9844312
517,31,15,1,3,3,3,Lower Level,3 Seat Lower Level - Limited View,Limited View,31_15_1,272.7420952
518,31,15,6,7,2,2,Lower Level,2 Seat Lower Level - Limited View,Limited View,31_15_6,274.3868032
519,31,15,10,13,4,4,Lower Level,4 Seat Lower Level,,31_15_10,275.5821348
520,31,15,16,18,3,3,Lower Level,3 Seat Lower Level,,31_15_16,277.8891039
521,31,15,21,22,2,2,Lower Level,2 Seat Lower Level,,31_15_21,281.0098426
522,31,17,1,3,3,3,Lower Level,3 Seat Lower Level - Limited View,Limited View,31_17_1,261.844618
528,31,19,1,4,4,4,Lower Level,4 Seat Lower Level,,31_19_1,245.4765128
529,31,19,7,9,3,3,Lower Level,3 Seat Lower Level,,31_19_7,250.2239327
530,31,19,12,13,2,2,Lower Level,2 Seat Lower Level,,31_19_12,254.1056494
531,102,4,1,3,3,3,100-Level,3 Seat 100-Level,,102_4_1,260.912388
532,102,4,6,7,2,2,100-Level,2 Seat 100-Level,,102_4_6,275.2198872
533,102,4,10,11,2,2,100-Level,2 Seat 100-Level,,102_4_10,283.5322716
534,102,4,14,15,2,2,100-Level,2 Seat 100-Level,,102_4_14,288.8088996
535,102,6,1,4,4,4,100-Level,4 Seat 100-Level,,102_6_1,219.4268637
536,102,6,7,8,2,2,100-Level,2 Seat 100-Level,,102_6_7,236.2739602
537,102,6,11,12,2,2,100-Level,2 Seat 100-Level,,102_6_11,244.6262605
538,102,6,15,16,2,2,100-Level,2 Seat 100-Level,,102_6_15,250.4853177
539,102,8,1,2,2,2,100-Level,2 Seat 100-Level,,102_8_1,184.5506444
540,102,8,5,6,2,2,100-Level,2 Seat 100-Level,,102_8_5,194.9021749
541,102,8,9,10,2,2,100-Level,2 Seat 100-Level,,102_8_9,203.7265991
542,102,8,13,14,2,2,100-Level,2 Seat 100-Level,,102_8_13,210.7376387
543,102,8,17,18,2,2,100-Level,2 Seat 100-Level,,102_8_17,215.9318596
544,104,4,1,4,4,4,100-Level,4 Seat 100-Level,,104_4_1,292.2159172
545,104,4,7,8,2,2,100-Level,2 Seat 100-Level,,104_4_7,290.2055278
546,104,4,9,11,3,3,100-Level,3 Seat 100-Level,,104_4_9,281.9609576
547,104,4,14,15,2,2,100-Level,2 Seat 100-Level,,104_4_14,272.3253386
548,104,6,1,4,4,4,100-Level,4 Seat 100-Level,,104_6_1,254.7825033
549,104,6,7,8,2,2,100-Level,2 Seat 100-Level,,104_6_7,254.602667
550,104,6,11,12,2,2,100-Level,2 Seat 100-Level,,104_6_11,252.0746584
551,104,6,15,16,2,2,100-Level,2 Seat 100-Level,,104_6_15,247.9384242
552,104,6,19,20,2,2,100-Level,2 Seat 100-Level,,104_6_19,242.6793935
553,104,8,1,4,4,4,100-Level,4 Seat 100-Level,,104_8_1,220.2290451
554,104,8,7,8,2,2,100-Level,2 Seat 100-Level,,104_8_7,221.1956115
555,104,8,11,12,2,2,100-Level,2 Seat 100-Level,,104_8_11,219.8672265
556,104,8,15,16,2,2,100-Level,2 Seat 100-Level,,104_8_15,217.238355
557,104,8,19,20,2,2,100-Level,2 Seat 100-Level,,104_8_19,213.4768154
558,105,4,1,3,3,3,100-Level,3 Seat 100-Level,,105_4_1,259.5299234
559,105,4,6,7,2,2,100-Level,2 Seat 100-Level,,105_4_6,248.1345701
560,105,4,10,11,2,2,100-Level,2 Seat 100-Level,,105_4_10,265.1516311
561,105,4,14,15,2,2,100-Level,2 Seat 100-Level,,105_4_14,269.2166176
562,105,6,1,4,4,4,100-Level,4 Seat 100-Level,,105_6_1,232.9720975
563,105,6,7,9,3,3,100-Level,3 Seat 100-Level,,105_6_7,222.2883636
564,105,6,12,13,2,2,100-Level,2 Seat 100-Level,,105_6_12,225.1017927
565,105,6,16,17,2,2,100-Level,2 Seat 100-Level,,105_6_16,233.6721285
566,105,8,1,4,4,4,100-Level,4 Seat 100-Level,,105_8_1,206.3473158
567,105,8,7,9,3,3,100-Level,3 Seat 100-Level,,105_8_7,198.080856
568,105,8,12,13,2,2,100-Level,2 Seat 100-Level,,105_8_12,197.0421835
569,105,8,16,17,2,2,100-Level,2 Seat 100-Level,,105_8_16,206.227568
570,105,8,20,21,2,2,100-Level,2 Seat 100-Level,,105_8_20,213.4630808
571,106,2,1,4,4,4,100-Level,4 Seat 100-Level,,106_2_1,301.0918459
572,106,2,7,8,2,2,100-Level,2 Seat 100-Level,,106_2_7,336.6818307
573,106,4,1,4,4,4,100-Level,4 Seat 100-Level,,106_4_1,270.1389759
574,106,4,7,8,2,2,100-Level,2 Seat 100-Level,,106_4_7,296.5899302
575,106,6,1,4,4,4,100-Level,4 Seat 100-Level,,106_6_1,236.8216239
576,106,6,7,8,2,2,100-Level,2 Seat 100-Level,,106_6_7,252.609446
577,106,8,1,4,4,4,100-Level,4 Seat 100-Level,,106_8_1,215.22024
578,106,8,7,8,2,2,100-Level,2 Seat 100-Level,,106_8_7,206.7275902
579,107,4,1,2,2,2,100-Level,2 Seat 100-Level,,107_4_1,344.2001886
580,107,4,5,6,2,2,100-Level,2 Seat 100-Level,,107_4_5,354.5478562
581,107,4,7,8,2,2,100-Level,2 Seat 100-Level,,107_4_7,395.8711414
582,107,4,11,12,2,2,100-Level,2 Seat 100-Level,,107_4_11,421.0100206
583,107,6,1,2,2,2,100-Level,2 Seat 100-Level,,107_6_1,329.1690523
584,107,6,5,6,2,2,100-Level,2 Seat 100-Level,,107_6_5,341.0803081
585,107,6,9,10,2,2,100-Level,2 Seat 100-Level,,107_6_9,358.6656347
586,107,6,13,14,2,2,100-Level,2 Seat 100-Level,,107_6_13,379.2515229
587,107,6,17,18,2,2,100-Level,2 Seat 100-Level,,107_6_17,399.086305
588,107,8,1,2,2,2,100-Level,2 Seat 100-Level,,107_8_1,299.9171158
589,107,8,5,6,2,2,100-Level,2 Seat 100-Level,,107_8_5,313.5632125
590,107,8,9,10,2,2,100-Level,2 Seat 100-Level,,107_8_9,330.3429238
591,107,8,13,14,2,2,100-Level,2 Seat 100-Level,,107_8_13,347.6578521
592,107,8,17,18,2,2,100-Level,2 Seat 100-Level,,107_8_17,362.0735105
593,108,4,1,2,2,2,100-Level,2 Seat 100-Level,,108_4_1,450.5027402
594,108,4,5,6,2,2,100-Level,2 Seat 100-Level,,108_4_5,436.3274356
595,108,4,7,8,2,2,100-Level,2 Seat 100-Level,,108_4_7,429.1438564
596,108,4,11,12,2,2,100-Level,2 Seat 100-Level,,108_4_11,448.874342
597,108,6,1,4,4,4,100-Level,4 Seat 100-Level,,108_6_1,404.1036941
598,108,6,7,8,2,2,100-Level,2 Seat 100-Level,,108_6_7,360.4275151
599,108,6,11,12,2,2,100-Level,2 Seat 100-Level,,108_6_11,371.6117002
600,108,6,15,16,2,2,100-Level,2 Seat 100-Level,,108_6_15,400.4443049
601,108,8,1,4,4,4,100-Level,4 Seat 100-Level,,108_8_1,345.3727725
602,108,8,7,9,3,3,100-Level,3 Seat 100-Level,,108_8_7,291.0845366
603,108,8,12,13,2,2,100-Level,2 Seat 100-Level,,108_8_12,303.7687882
604,108,8,16,17,2,2,100-Level,2 Seat 100-Level,,108_8_16,339.664795
605,109,4,1,2,2,2,100-Level,2 Seat 100-Level,,109_4_1,427.0394715
606,109,4,5,6,2,2,100-Level,2 Seat 100-Level,,109_4_5,402.1439509
607,109,4,7,8,2,2,100-Level,2 Seat 100-Level,,109_4_7,358.5012496
608,109,4,11,12,2,2,100-Level,2 Seat 100-Level,,109_4_11,345.8822371
609,109,6,1,4,4,4,100-Level,4 Seat 100-Level,,109_6_1,403.3624596
610,109,6,7,10,4,4,100-Level,4 Seat 100-Level,,109_6_7,373.9753241
611,109,6,13,14,2,2,100-Level,2 Seat 100-Level,,109_6_13,345.0083788
612,109,6,17,18,2,2,100-Level,2 Seat 100-Level,,109_6_17,331.3764459
613,109,8,1,2,2,2,100-Level,2 Seat 100-Level,,109_8_1,364.7165459
614,109,8,5,6,2,2,100-Level,2 Seat 100-Level,,109_8_5,351.6674713
