level_0,index,section_name,row_name,seat,center_distance,angle,prediction,normalized,seat_score
2592,4900,213,3,4,172.29,0.3638,91.28756098,0.145069468,0.229953946
2594,3375,209,11,7,178.41,0.9389,91.25926829,0.143669548,0.2297624
2593,2882,207,11,20,178.41,0.9389,91.25926829,0.143669548,0.2297624
2595,4795,213,1,16,170.74,0.2998,91.24878049,0.143150613,0.229691396
2596,5828,219,1,5,170.74,0.2998,91.24878049,0.143150613,0.229691396
2597,4738,212,5,13,175.71,0.4736,91.1995122,0.140712821,0.229357841
2598,6172,220,5,12,175.71,0.4736,91.1995122,0.140712821,0.229357841
2599,786,117,9,7,165.27,0.1052,91.18658537,0.140073202,0.229270324
2600,787,117,9,8,165.58,0.1109,91.17756098,0.139626676,0.229209227
2601,785,117,9,6,164.98,0.0996,91.15121951,0.138323302,0.229030891
2602,8802,228,2,1,166.56,0.5369,91.14756098,0.138142278,0.229006122
2603,5433,217,12,5,204.9,0.1254,91.14317073,0.137925049,0.228976399
2604,5220,215,12,4,204.89,0.1254,91.13268293,0.137406114,0.228905395
2605,788,117,9,9,165.9,0.1164,91.12146341,0.136850973,0.228829437
2606,1864,204,2,24,166.58,0.5369,91.11341463,0.13645272,0.228774945
2607,7508,223,9,19,171.83,0.9312,91.07658537,0.13463041,0.228525605
2608,8004,225,9,8,171.83,0.9312,91.07658537,0.13463041,0.228525605
2609,784,117,9,5,164.7,0.0939,91.07073171,0.134340772,0.228485975
2610,770,117,9,10,166.24,0.122,91.02512195,0.132084004,0.228177189
2612,2847,207,10,12,176.43,0.8916,91.0197561,0.131818502,0.228140861
2611,3332,209,10,15,176.43,0.8916,91.0197561,0.131818502,0.228140861
2614,3281,207,9,5,175.08,0.8498,91.01195122,0.131432317,0.228088021
2613,3754,209,9,22,175.08,0.8498,91.01195122,0.131432317,0.228088021
2615,2297,206,1,6,165.06,0.6508,91.00219512,0.130949586,0.22802197
2616,8033,226,1,21,165.07,0.6508,90.98731707,0.130213422,0.227921243
2617,783,117,9,4,164.43,0.0882,90.95097561,0.128415249,0.227675205
2618,851,118,8,3,169.14,0.2148,90.9502439,0.128379044,0.227670251
2619,5434,217,12,6,205.17,0.1299,90.94365854,0.1280532,0.227625667
2620,5219,215,12,3,205.17,0.1299,90.94365854,0.1280532,0.227625667
2621,622,114,8,17,169.19,0.2157,90.90804878,0.126291232,0.227384583
2622,771,117,9,11,166.59,0.1277,90.90243902,0.126013662,0.227346604
2623,3376,209,11,8,178.53,0.9331,90.88536585,0.125168883,0.227231016
2624,2880,207,11,19,178.53,0.9331,90.88536585,0.125168883,0.227231016
2625,4739,212,5,14,175.76,0.4687,90.88365854,0.125084405,0.227219457
2626,6171,220,5,11,175.76,0.4687,90.88365854,0.125084405,0.227219457
2627,880,118,9,9,169.71,0.2391,90.86926829,0.124372376,0.227122033
2628,850,118,8,2,169.09,0.2096,90.8597561,0.123901714,0.227057633
2629,7507,223,9,18,171.97,0.9253,90.85170732,0.123503461,0.227003142
2630,8005,225,9,9,171.97,0.9253,90.85170732,0.123503461,0.227003142
2632,4868,213,2,11,171.62,0.3266,90.84560976,0.123201754,0.22696186
2631,5892,219,2,10,171.62,0.3266,90.84560976,0.123201754,0.22696186
2634,2913,207,12,25,181.38,0.9683,90.84390244,0.123117276,0.226950301
2633,3389,209,12,2,181.38,0.9683,90.84390244,0.123117276,0.226950301
2635,7362,223,20,24,208.37,0.9662,90.84097561,0.122972457,0.226930486
2636,7847,225,20,3,208.37,0.9662,90.84097561,0.122972457,0.226930486
2637,6969,222,6,14,173.16,0.7267,90.81341463,0.121608741,0.226743894
2638,6955,222,5,2,178.18,0.6632,90.80682927,0.121282898,0.22669931
2639,4237,210,6,7,173.17,0.7267,90.7997561,0.120932918,0.226651423
2640,4210,210,5,19,178.19,0.6632,90.79365854,0.120631211,0.226610141
2642,4238,210,6,8,173.76,0.7216,90.79292683,0.120595006,0.226605188
2641,6968,222,6,13,173.76,0.7216,90.79292683,0.120595006,0.226605188
2643,782,117,9,3,164.18,0.0826,90.78780488,0.120341573,0.226570511
2644,9022,229,2,14,172.9,0.312,90.78487805,0.120196753,0.226550696
2645,1660,203,2,7,172.9,0.312,90.78487805,0.120196753,0.226550696
2646,623,114,8,18,169.17,0.2104,90.77268293,0.119593339,0.226468133
2647,7990,225,9,19,174.15,0.867,90.77195122,0.119557135,0.226463179
2648,7522,223,9,8,174.15,0.867,90.77195122,0.119557135,0.226463179
2650,5435,217,12,7,205.46,0.1343,90.76219512,0.119074404,0.226397129
2649,5218,215,12,2,205.46,0.1343,90.76219512,0.119074404,0.226397129
2651,7523,223,9,9,173.87,0.8727,90.7602439,0.118977857,0.226383919
2652,7989,225,9,18,173.87,0.8727,90.7602439,0.118977857,0.226383919
2653,6970,222,6,15,172.57,0.7319,90.75853659,0.11889338,0.22637236
2654,8261,226,2,17,164.96,0.6751,90.75682927,0.118808902,0.226360801
2655,2562,206,2,10,164.96,0.6751,90.75682927,0.118808902,0.226360801
2656,7521,223,9,7,174.45,0.8612,90.75073171,0.118507195,0.226319519
2657,7992,225,9,20,174.45,0.8612,90.75073171,0.118507195,0.226319519
2658,4236,210,6,6,172.58,0.7319,90.74365854,0.118157215,0.226271633
2659,7988,225,9,17,173.6,0.8784,90.73170732,0.117565869,0.226190721
2660,7499,223,9,10,173.6,0.8784,90.73170732,0.117565869,0.226190721
2661,2846,207,10,11,176.66,0.8859,90.73121951,0.117541733,0.226187418
2662,772,117,9,12,166.95,0.1331,90.72926829,0.117445186,0.226174208
2663,6967,222,6,12,174.37,0.7164,90.72853659,0.117408982,0.226169255
2664,4239,210,6,9,174.37,0.7164,90.72853659,0.117408982,0.226169255
2665,3333,209,10,16,176.67,0.8859,90.72487805,0.117227958,0.226144486
2666,9342,231,1,25,166.4,0.0334,90.70585366,0.116286632,0.226015687
2667,1146,201,1,2,166.4,0.0334,90.70585366,0.116286632,0.226015687
2669,7981,225,9,10,172.12,0.9194,90.70390244,0.116190086,0.226002477
2668,7506,223,9,17,172.12,0.9194,90.70390244,0.116190086,0.226002477
2670,7500,223,9,11,173.34,0.8842,90.6902439,0.115514262,0.225910007
2671,7993,225,9,21,174.76,0.8556,90.68073171,0.1150436,0.225845607
2672,7520,223,9,6,174.76,0.8556,90.68073171,0.1150436,0.225845607
2673,7987,225,9,16,173.35,0.8842,90.67853659,0.114934985,0.225830746
2674,2670,206,3,13,164.52,0.7103,90.65097561,0.11357127,0.225644153
2675,639,114,9,15,169.67,0.2298,90.64926829,0.113486792,0.225632595
2676,8332,226,3,8,164.53,0.7103,90.63829268,0.11294372,0.225558288
2677,7501,223,9,12,173.1,0.8901,90.63414634,0.112738559,0.225530216
2678,6971,222,6,16,172,0.7371,90.62219512,0.112147214,0.225449305
2679,7986,225,9,15,173.11,0.8901,90.62146341,0.112111009,0.225444351
2680,4235,210,6,5,172.01,0.7371,90.60829268,0.111459322,0.225355183
2681,7505,223,9,16,172.29,0.9136,90.60414634,0.111254161,0.225327111
2682,7982,225,9,11,172.29,0.9136,90.60414634,0.111254161,0.225327111
2683,1361,202,1,2,173.92,0.19,90.60365854,0.111230025,0.225323809
2684,3755,209,9,23,175.42,0.8441,90.60121951,0.111109342,0.225307296
2685,3280,207,9,4,175.42,0.8441,90.60121951,0.111109342,0.225307296
2686,6966,222,6,11,174.99,0.7113,90.59487805,0.110795567,0.225264363
2687,7502,223,9,13,172.88,0.8959,90.58560976,0.110336972,0.225201615
2688,7985,225,9,14,172.88,0.8959,90.58560976,0.110336972,0.225201615
2689,4221,210,6,10,175,0.7113,90.58292683,0.110204221,0.225183451
2691,7994,225,9,22,175.08,0.8498,90.57439024,0.109781832,0.225125657
2690,7519,223,9,5,175.08,0.8498,90.57439024,0.109781832,0.225125657
2692,780,117,9,2,163.94,0.0769,90.57219512,0.109673217,0.225110796
2693,5918,219,3,16,172.6,0.3584,90.57146341,0.109637012,0.225105842
2694,4901,213,3,5,172.6,0.3584,90.57146341,0.109637012,0.225105842
2695,7504,223,9,15,172.47,0.9077,90.56463415,0.109299101,0.225059607
2696,7983,225,9,12,172.47,0.9077,90.56463415,0.109299101,0.225059607
2698,7984,225,9,13,172.67,0.9018,90.55756098,0.108949121,0.22501172
2697,7503,223,9,14,172.67,0.9018,90.55756098,0.108949121,0.22501172
2699,3377,209,11,9,178.66,0.9273,90.54536585,0.108345707,0.224929157
2700,2879,207,11,18,178.66,0.9273,90.54536585,0.108345707,0.224929157
2701,4740,212,5,15,175.81,0.4632,90.53878049,0.108019864,0.224884573
2702,6170,220,5,10,175.81,0.4632,90.53878049,0.108019864,0.224884573
2703,773,117,9,13,167.33,0.1387,90.52560976,0.107368177,0.224795405
2704,5436,217,12,8,205.71,0.1388,90.52219512,0.107199221,0.224772287
2705,5217,215,12,1,205.68,0.1388,90.49512195,0.105859642,0.224588997
2707,2845,207,10,10,176.92,0.8801,90.43390244,0.102830505,0.224174531
2706,3334,209,10,17,176.92,0.8801,90.43390244,0.102830505,0.224174531
2708,2912,207,12,24,181.43,0.9627,90.40097561,0.101201288,0.22395161
2709,3397,209,12,3,181.43,0.9627,90.40097561,0.101201288,0.22395161
2710,6972,222,6,17,171.44,0.7424,90.39756098,0.101032332,0.223928493
2711,7518,223,9,4,175.42,0.8441,90.39292683,0.100803035,0.223897119
2712,7995,225,9,23,175.42,0.8441,90.39292683,0.100803035,0.223897119
2713,6965,222,6,10,175.63,0.7063,90.38853659,0.100585806,0.223867396
2714,4222,210,6,11,175.63,0.7063,90.38853659,0.100585806,0.223867396
2715,4234,210,6,4,171.45,0.7424,90.38341463,0.100332372,0.223832719
2716,8354,226,5,1,166.63,0.7552,90.36625,0.099483067,0.223716512
2717,6956,222,5,20,166.64,0.7552,90.35125,0.098740869,0.223614959
2718,7848,225,20,4,208.42,0.9611,90.33658537,0.098015264,0.223515677
2719,7361,223,20,23,208.42,0.9611,90.33658537,0.098015264,0.223515677
2720,5827,219,1,4,171.23,0.2946,90.32195122,0.097291167,0.223416601
2721,4796,213,1,17,171.24,0.2946,90.30658537,0.096530866,0.223312572
2722,774,117,9,14,167.71,0.1442,90.29902439,0.096156749,0.223261383
2723,769,117,9,1,163.73,0.0711,90.28243902,0.095336106,0.223149097
2725,2878,207,11,17,178.81,0.9217,90.23414634,0.092946588,0.222822147
2724,3353,209,11,10,178.81,0.9217,90.23414634,0.092946588,0.222822147
2726,6944,222,5,1,178.85,0.6586,90.22804878,0.092644881,0.222780866
2727,4741,212,5,16,175.88,0.4583,90.19682927,0.091100142,0.222569504
2728,6192,220,5,9,175.88,0.4583,90.19682927,0.091100142,0.222569504
2729,4212,210,5,20,178.88,0.6586,90.19268293,0.090894981,0.222541433
2730,1659,203,2,6,173.35,0.3068,90.18268293,0.090400182,0.222473731
2731,3279,207,9,3,175.77,0.8386,90.17560976,0.090050202,0.222425844
2732,3756,209,9,24,175.78,0.8386,90.16731707,0.089639881,0.222369702
2733,9023,229,2,15,173.36,0.3068,90.16292683,0.089422652,0.222339979
2734,3335,209,10,18,177.18,0.8744,90.14682927,0.088626145,0.222230996
2735,2869,207,10,9,177.18,0.8744,90.14682927,0.088626145,0.222230996
2736,7517,223,9,3,175.77,0.8386,90.14073171,0.088324439,0.222189714
2737,6983,222,6,9,176.28,0.7013,90.13536585,0.088058937,0.222153386
2738,4223,210,6,12,176.28,0.7013,90.13536585,0.088058937,0.222153386
2739,7368,223,20,6,211.18,0.8744,90.13439024,0.088010663,0.222146781
2740,7841,225,20,21,211.18,0.8744,90.13439024,0.088010663,0.222146781
2741,7996,225,9,24,175.78,0.8386,90.12926829,0.08775723,0.222112105
2743,7367,223,20,5,211.45,0.8694,90.11731707,0.087165884,0.222031193
2742,7842,225,20,22,211.45,0.8694,90.11731707,0.087165884,0.222031193
2744,7840,225,20,20,210.93,0.8794,90.11,0.086803836,0.221981655
2745,7369,223,20,7,210.92,0.8794,90.10292683,0.086453856,0.221933768
2746,6973,222,6,18,170.9,0.7478,90.06487805,0.084571205,0.221676172
2747,7564,225,10,1,174.56,0.9733,90.05634146,0.084148815,0.221618378
2748,9037,229,3,1,171.39,0.3788,90.05243902,0.083955723,0.221591957
2749,4233,210,6,3,170.91,0.7478,90.0502439,0.083847108,0.221577096
2750,7100,223,10,26,174.57,0.9733,90.04268293,0.083472992,0.221525907
2752,5910,219,2,9,172.03,0.3219,90.0402439,0.083352309,0.221509394
2751,4869,213,2,12,172.03,0.3219,90.0402439,0.083352309,0.221509394
2755,7370,223,20,8,210.68,0.8844,90.0395122,0.083316104,0.22150444
2756,7838,225,20,19,210.68,0.8844,90.0395122,0.083316104,0.22150444
2753,7366,223,20,4,211.73,0.8644,90.0395122,0.083316104,0.22150444
2754,7843,225,20,23,211.73,0.8644,90.0395122,0.083316104,0.22150444
2757,775,117,9,15,168.11,0.1497,90.03317073,0.083002329,0.221461508
2758,1675,203,3,20,171.41,0.3788,90.01658537,0.082181687,0.221349222
2759,2911,207,12,23,181.49,0.9569,89.98512195,0.080624879,0.221136209
2760,3398,209,12,4,181.49,0.9569,89.98512195,0.080624879,0.221136209
2761,2296,206,1,5,165.84,0.6459,89.97682927,0.080214558,0.221080066
2762,8034,226,1,22,165.85,0.6459,89.96317073,0.079538734,0.220987596
2764,2669,206,3,12,165.18,0.705,89.94658537,0.078718092,0.22087531
2763,8333,226,3,9,165.18,0.705,89.94658537,0.078718092,0.22087531
2765,7837,225,20,18,210.45,0.8894,89.94365854,0.078573272,0.220855495
2766,3354,209,11,11,178.97,0.9159,89.94317073,0.078549136,0.220852192
2767,2877,207,11,16,178.97,0.9159,89.94317073,0.078549136,0.220852192
2768,7371,223,20,9,210.44,0.8894,89.93365854,0.078078473,0.220787793
2769,7849,225,20,5,208.49,0.9559,89.93292683,0.078042268,0.220782839
2770,7360,223,20,22,208.49,0.9559,89.93292683,0.078042268,0.220782839
2772,7365,223,20,3,212.02,0.8596,89.9097561,0.076895782,0.220625969
2771,7844,225,20,24,212.02,0.8596,89.9097561,0.076895782,0.220625969
2773,5917,219,3,15,172.92,0.3537,89.88463415,0.07565275,0.220455889
2774,879,118,9,8,170.3,0.2339,89.87365854,0.075109677,0.220381583
2775,2586,206,2,9,165.68,0.6701,89.8702439,0.074940721,0.220358465
2776,4902,213,3,6,172.93,0.3537,89.8697561,0.074916585,0.220355162
2777,2868,207,10,8,177.45,0.8688,89.86219512,0.074542468,0.220303973
2778,8262,226,2,18,165.69,0.6701,89.85682927,0.074276966,0.220267645
2779,3336,209,10,19,177.46,0.8688,89.85536585,0.074204557,0.220257738
2781,1892,204,3,5,169.85,0.4334,89.84804878,0.073842508,0.2202082
2780,8839,228,3,21,169.85,0.4334,89.84804878,0.073842508,0.2202082
2782,4224,210,6,13,176.94,0.6963,89.84,0.073444255,0.220153708
2783,6982,222,6,8,176.94,0.6963,89.84,0.073444255,0.220153708
2784,8840,228,3,22,170.01,0.4282,89.83512195,0.07320289,0.220120683
2785,1891,204,3,4,170.01,0.4282,89.83512195,0.07320289,0.220120683
2786,7836,225,20,17,210.22,0.8946,89.81853659,0.072382247,0.220008397
2787,7347,223,20,10,210.22,0.8946,89.81853659,0.072382247,0.220008397
2788,1872,204,3,1,170.48,0.4128,89.81780488,0.072346042,0.220003444
2789,8838,228,3,20,169.72,0.4387,89.80731707,0.071827106,0.219932439
2790,1893,204,3,6,169.72,0.4387,89.80731707,0.071827106,0.219932439
2791,7509,223,9,2,176.14,0.8329,89.80146341,0.071537468,0.219892809
2792,7997,225,9,25,176.14,0.8329,89.80146341,0.071537468,0.219892809
2793,4742,212,5,17,175.97,0.4529,89.79926829,0.071428853,0.219877948
2794,6191,220,5,8,175.97,0.4529,89.79926829,0.071428853,0.219877948
2795,1890,204,3,3,170.18,0.4232,89.79585366,0.071259898,0.21985483
2796,8841,228,3,23,170.18,0.4232,89.79585366,0.071259898,0.21985483
2797,8843,228,3,25,170.5,0.4128,89.78170732,0.070559938,0.219759057
2798,1894,204,3,7,169.59,0.4439,89.77365854,0.070161684,0.219704565
2799,8842,228,3,24,170.36,0.4178,89.76268293,0.069618612,0.219630258
2800,1883,204,3,2,170.36,0.4178,89.76268293,0.069618612,0.219630258
2801,8836,228,3,19,169.6,0.4439,89.75682927,0.069328973,0.219590628
2802,1673,203,3,19,171.71,0.3737,89.75634146,0.069304837,0.219587326
2803,5665,218,13,1,211.23,0.1866,89.74463415,0.06872556,0.219508065
2804,9048,229,3,2,171.72,0.3737,89.73756098,0.06837558,0.219460179
2805,2695,206,4,18,164.59,0.7409,89.73268293,0.068134214,0.219427153
2806,776,117,9,16,168.53,0.1551,89.72609756,0.067808371,0.219382569
