level_0,index,section_name,row_name,seat,center_distance,angle,prediction,normalized,seat_score
3443,1245,123,6,5,127.95,0.7692,205.5858537,-0.317881386,0.129860399
3442,218,1,2,9,84.34,0.0973,205.592439,-0.317825088,0.129868853
3440,845,109,8,2,128.4,0.8589,205.7546341,-0.316438502,0.130077083
3441,657,107,8,17,128.4,0.8589,205.7546341,-0.316438502,0.130077083
3438,1246,123,6,6,127.34,0.7762,205.7612195,-0.316382205,0.130085537
3439,1329,125,6,12,127.34,0.7762,205.7612195,-0.316382205,0.130085537
3437,6035,9,13,9,88,0.7172,205.7641463,-0.316357184,0.130089294
3436,5509,7,13,10,88,0.7172,205.7641463,-0.316357184,0.130089294
3435,4958,31,2,11,82.58,0.0294,205.7826829,-0.316198717,0.130113092
3434,4964,31,2,6,83.86,0.0781,205.8546341,-0.315583615,0.130205465
3433,211,1,2,2,82.56,0.0294,205.894878,-0.315239575,0.130257131
3431,5526,7,14,1,98.05,0.6438,205.9280488,-0.314956002,0.130299716
3432,6045,9,14,18,98.05,0.6438,205.9280488,-0.314956002,0.130299716
3430,1328,125,6,11,126.75,0.7833,205.9395122,-0.314858003,0.130314433
3429,1247,123,6,7,126.74,0.7833,205.9607317,-0.3146766,0.130341675
3428,4501,29,5,2,89.16,0.3153,206.0114634,-0.314242901,0.130406805
3427,1327,125,6,10,126.18,0.7906,206.1073171,-0.31342346,0.130529864
3426,1248,123,6,8,126.17,0.7906,206.1285366,-0.313242057,0.130557106
3425,2783,19,6,9,93.63,0.2839,206.1785366,-0.312814613,0.130621297
3424,1692,13,6,6,93.62,0.2839,206.2073171,-0.312568572,0.130658246
3423,4117,26,20,2,117.66,0.6203,206.302439,-0.311755387,0.130780366
3421,1342,125,6,9,125.63,0.7978,206.307561,-0.3117116,0.130786942
3422,1249,123,6,9,125.63,0.7978,206.307561,-0.3117116,0.130786942
3420,5418,6,20,7,117.65,0.6203,206.3360976,-0.311467644,0.130823578
3419,1681,13,5,9,92.71,0.2533,206.3697561,-0.311179901,0.130866789
3418,4102,26,18,5,115.44,0.5858,206.4070732,-0.310860882,0.130914698
3417,217,1,2,8,83.97,0.0877,206.4131707,-0.310808755,0.130922526
3415,1704,13,7,2,94.63,0.3224,206.4190244,-0.310758713,0.130930041
3416,2790,19,7,15,94.63,0.3224,206.4190244,-0.310758713,0.130930041
3414,5397,6,18,4,115.43,0.5858,206.435122,-0.310621097,0.130950707
3413,4965,31,2,7,83.51,0.0683,206.465122,-0.310364631,0.130989222
3412,1234,123,6,10,125.11,0.8051,206.487561,-0.310172802,0.13101803
3411,1341,125,6,8,125.11,0.8051,206.487561,-0.310172802,0.13101803
3410,4957,31,2,10,82.74,0.0392,206.4895122,-0.310156121,0.131020535
3409,2765,19,5,5,92.64,0.2533,206.5846341,-0.309342936,0.131142654
3407,816,109,6,9,125.15,0.8014,206.6619512,-0.308681962,0.131241915
3408,614,107,6,10,125.15,0.8014,206.6619512,-0.308681962,0.131241915
3406,5321,4,8,6,95.51,0.4152,206.6626829,-0.308675706,0.131242855
3404,1340,125,6,7,124.61,0.8124,206.6809756,-0.308519325,0.131266339
3405,1235,123,6,11,124.61,0.8124,206.6809756,-0.308519325,0.131266339
3403,4499,29,4,5,87.88,0.2838,206.697561,-0.308377538,0.131287632
3401,3033,20,8,1,96.16,0.3703,206.7004878,-0.308352517,0.13129139
3402,1112,12,8,6,96.16,0.3703,206.7004878,-0.308352517,0.13129139
3400,1659,13,4,12,91.7,0.2234,206.7021951,-0.308337922,0.131293581
3399,212,1,2,3,82.7,0.0392,206.7114634,-0.308258688,0.13130548
3398,4296,28,8,1,95.48,0.4152,206.73,-0.308100221,0.131329278
3397,4081,26,15,8,111.4,0.5424,206.7431707,-0.307987626,0.131346187
3396,5370,6,15,1,111.39,0.5424,206.7653659,-0.307797883,0.131374681
3394,4293,28,7,3,92.9,0.3862,206.7726829,-0.30773533,0.131384075
3395,5313,4,7,3,92.9,0.3862,206.7726829,-0.30773533,0.131384075
3392,1114,12,9,2,98.4,0.4169,206.7980488,-0.307518481,0.13141664
3393,3044,20,9,6,98.4,0.4169,206.7980488,-0.307518481,0.13141664
3391,4967,31,2,9,82.95,0.0489,206.81,-0.307416311,0.131431984
3390,4966,31,2,8,83.2,0.0587,206.8441463,-0.307124398,0.131475821
3389,1339,125,6,6,124.14,0.8198,206.8502439,-0.307072271,0.13148365
3388,1236,123,6,12,124.13,0.8198,206.8714634,-0.306890868,0.131510892
3386,734,108,7,3,123.67,0.9567,206.8863415,-0.306763677,0.131529992
3387,730,108,7,14,123.67,0.9567,206.8863415,-0.306763677,0.131529992
3385,1322,125,5,6,124.26,0.8166,206.9458537,-0.306254915,0.131606395
3384,216,1,2,7,83.64,0.0781,207.0046341,-0.305752408,0.131681859
3383,6087,9,16,7,94.97,0.7552,207.0212195,-0.305610622,0.131703152
3381,1338,125,6,5,123.69,0.8272,207.0246341,-0.30558143,0.131707535
3382,1237,123,6,13,123.69,0.8272,207.0246341,-0.30558143,0.131707535
3380,5565,7,16,12,94.96,0.7552,207.0287805,-0.305545984,0.131712859
3379,2749,19,4,2,91.6,0.2234,207.0317073,-0.305520963,0.131716616
3378,6004,9,12,13,88.5,0.6719,207.1256098,-0.304718202,0.13183717
3377,5504,7,12,6,88.49,0.6719,207.1517073,-0.304495098,0.131870675
3376,1337,125,6,4,123.27,0.8348,207.1578049,-0.30444297,0.131878503
3375,6003,9,12,12,87.66,0.6812,207.164878,-0.304382503,0.131887584
3374,1238,123,6,14,123.26,0.8348,207.1804878,-0.304249057,0.131907624
3373,5505,7,12,7,87.65,0.6812,207.1926829,-0.304144802,0.13192328
3372,4095,26,17,6,114.01,0.5716,207.2056098,-0.304034292,0.131939876
3371,5388,6,17,3,114,0.5716,207.2312195,-0.303815358,0.131972754
3370,213,1,2,4,82.87,0.0489,207.2495122,-0.303658976,0.131996239
3368,835,109,8,1,128.1,0.8662,207.2565854,-0.303598508,0.132005319
3369,658,107,8,18,128.1,0.8662,207.2565854,-0.303598508,0.132005319
3367,4088,26,16,7,112.67,0.5571,207.2582927,-0.303583913,0.132007511
3366,5379,6,16,2,112.66,0.5571,207.2814634,-0.303385829,0.132037258
3364,1336,125,6,3,122.87,0.8423,207.2973171,-0.303250298,0.132057612
3365,1239,123,6,15,122.87,0.8423,207.2973171,-0.303250298,0.132057612
3363,215,1,2,6,83.34,0.0683,207.3717073,-0.302614345,0.132153115
3362,1335,125,6,2,122.5,0.8499,207.3931707,-0.302430857,0.132180671
3361,6069,9,15,7,92.17,0.7494,207.402439,-0.302351624,0.132192569
3360,5547,7,15,12,92.16,0.7494,207.4143902,-0.302249454,0.132207913
3359,1240,123,6,16,122.49,0.8499,207.4160976,-0.302234858,0.132210105
3358,214,1,2,5,83.09,0.0587,207.4412195,-0.302020094,0.132242357
3356,1326,125,6,1,122.16,0.8576,207.4431707,-0.302003413,0.132244862
3357,1241,123,6,17,122.16,0.8576,207.4431707,-0.302003413,0.132244862
3355,4712,3,3,5,86.88,0.253,207.4563415,-0.301890818,0.132261771
3353,469,10,19,2,115.08,0.6133,207.4807317,-0.301682309,0.132293083
3354,3125,22,19,7,115.08,0.6133,207.4807317,-0.301682309,0.132293083
3352,5715,7WC,19W,4,107.07,0.7624,207.6002439,-0.300660614,0.132446516
3351,2182,16,2,6,82.32,0.0451,207.6329268,-0.300381212,0.132488475
3350,3071,22,13,1,106.87,0.5252,207.6597561,-0.300151852,0.132522919
3349,831,109,7,6,126.8,0.8267,207.6704878,-0.300060108,0.132536696
3348,2181,16,2,5,82.31,0.0451,207.6902439,-0.299891215,0.132562059
3347,635,107,7,13,126.79,0.8267,207.7009756,-0.299799471,0.132575837
3346,427,10,13,8,106.84,0.5252,207.7314634,-0.299538835,0.132614978
3344,2791,19,7,16,94.32,0.3308,207.9143902,-0.297975016,0.132849823
3345,1696,13,7,1,94.32,0.3308,207.9143902,-0.297975016,0.132849823
3343,6105,9,17,7,97.78,0.7609,207.9282927,-0.297856166,0.132867672
3342,5583,7,17,12,97.77,0.7609,207.9329268,-0.297816549,0.132873621
3341,6026,9,13,17,94.64,0.6443,207.955122,-0.297626806,0.132902116
3340,5518,7,13,2,94.63,0.6443,207.9668293,-0.297526721,0.132917146
3338,1111,12,8,5,95.98,0.3788,207.9965854,-0.29727234,0.132955347
3339,3034,20,8,2,95.98,0.3788,207.9965854,-0.29727234,0.132955347
3337,6005,9,12,14,89.37,0.6628,208.0109756,-0.29714932,0.132973822
3336,5503,7,12,5,89.36,0.6628,208.0365854,-0.296930385,0.1330067
3335,6002,9,12,11,86.85,0.6908,208.094878,-0.296432048,0.133081537
3334,5506,7,12,8,86.84,0.6908,208.1253659,-0.296171412,0.133120678
3333,3045,20,9,7,98.35,0.4264,208.2239024,-0.295329035,0.133247182
3332,2771,19,6,10,93.14,0.2921,208.2265854,-0.295306099,0.133250626
3331,1113,12,9,1,98.34,0.4264,208.2463415,-0.295137206,0.133275989
3330,1691,13,6,5,93.13,0.2921,208.255122,-0.295062143,0.133287262
3329,434,10,14,7,108.02,0.5404,208.477561,-0.29316054,0.133572834
3328,3080,22,14,2,108.01,0.5404,208.5031707,-0.292941605,0.133605712
3326,3116,22,18,6,113.48,0.5992,208.7278049,-0.291021236,0.133894102
3327,462,10,18,3,113.48,0.5992,208.7278049,-0.291021236,0.133894102
3325,4500,29,5,1,88.69,0.324,208.7490244,-0.290839833,0.133921344
3323,4292,28,7,2,92.75,0.395,208.957561,-0.289057079,0.134189068
3324,5314,4,7,4,92.75,0.395,208.957561,-0.289057079,0.134189068
3322,1680,13,5,8,92.1,0.2621,209.0090244,-0.288617125,0.134255138
3321,4108,26,19,3,116.01,0.6066,209.0090244,-0.288617125,0.134255138
3320,5407,6,19,6,116,0.6066,209.0407317,-0.288346063,0.134295844
3319,441,10,15,6,109.24,0.5554,209.1214634,-0.287655898,0.134399489
3318,3089,22,15,3,109.23,0.5554,209.1460976,-0.287445304,0.134431115
3317,2766,19,5,6,92.03,0.2621,209.2290244,-0.286736372,0.134537579
3316,6034,9,13,8,87.3,0.727,209.3019512,-0.28611293,0.134631204
3315,5510,7,13,11,87.29,0.727,209.3263415,-0.285904421,0.134662516
3314,455,10,17,4,111.97,0.5848,209.3434146,-0.285758464,0.134684435
3313,3107,22,17,5,111.96,0.5848,209.3731707,-0.285504083,0.134722637
3312,6051,9,14,7,89.39,0.7433,209.4180488,-0.285120426,0.134780252
3310,3035,20,8,3,95.81,0.3883,209.4292683,-0.285024512,0.134794656
3311,1110,12,8,4,95.81,0.3883,209.4292683,-0.285024512,0.134794656
3309,448,10,16,5,110.56,0.5702,209.4319512,-0.285001576,0.1347981
3308,5529,7,14,12,89.38,0.7433,209.4368293,-0.284959874,0.134804363
3307,3098,22,16,4,110.55,0.5702,209.4585366,-0.284774301,0.134832231
3306,5601,7,18,12,100.6,0.7662,209.567561,-0.283842265,0.134972199
3304,815,109,6,8,124.66,0.8088,209.5821951,-0.28371716,0.134990987
3305,615,107,6,11,124.66,0.8088,209.5821951,-0.28371716,0.134990987
3303,4073,26,14,8,109.12,0.534,209.625122,-0.283350184,0.135046097
3302,6123,9,18,7,100.29,0.7662,209.6321951,-0.283289716,0.135055178
3301,5362,6,14,1,109.11,0.534,209.6470732,-0.283162525,0.135074278
3300,4498,29,4,4,87.33,0.2933,209.7836585,-0.281994874,0.13524963
3299,4290,28,6,4,90.4,0.3653,209.784878,-0.281984449,0.135251195
3298,1658,13,4,11,91.02,0.2317,209.8158537,-0.281719642,0.135290962
3297,5307,4,6,1,90.38,0.3653,209.845122,-0.281469431,0.135328538
3296,6001,9,12,10,86.06,0.7003,209.9539024,-0.28053948,0.135468192
3295,6006,9,12,15,90.26,0.6537,209.9619512,-0.280470672,0.135478526
3294,5502,7,12,4,90.25,0.6537,209.984878,-0.280274673,0.13550796
3293,5507,7,12,9,86.05,0.7003,209.9865854,-0.280260078,0.135510151
3292,2750,19,4,3,90.93,0.2317,210.1231707,-0.279092426,0.135685503
3290,1690,13,6,4,92.68,0.3013,210.2678049,-0.277855967,0.135871187
3291,2772,19,6,11,92.68,0.3013,210.2678049,-0.277855967,0.135871187
3289,830,109,7,5,126.39,0.834,210.2785366,-0.277764223,0.135884965
3288,636,107,7,14,126.38,0.834,210.3104878,-0.277491076,0.135925984
3286,733,108,7,2,123.85,0.9488,210.385122,-0.276853038,0.136021801
3287,731,108,7,15,123.85,0.9488,210.385122,-0.276853038,0.136021801
3285,2183,16,2,7,82.52,0.0551,210.5658537,-0.275307985,0.136253828
3283,4116,26,20,1,116.8,0.6272,210.6156098,-0.274882626,0.136317706
3284,5419,6,20,8,116.8,0.6272,210.6156098,-0.274882626,0.136317706
3282,4101,26,18,4,114.45,0.5924,210.637561,-0.274694968,0.136345888
3281,5398,6,18,5,114.44,0.5924,210.6660976,-0.274451013,0.136382524
3280,2180,16,2,4,82.5,0.0551,210.6804878,-0.274327992,0.136400998
3278,3036,20,8,4,95.68,0.3969,210.7280488,-0.273921399,0.136462058
3279,1109,12,8,3,95.68,0.3969,210.7280488,-0.273921399,0.136462058
3277,4713,3,3,6,86.26,0.2614,210.7414634,-0.273806719,0.13647928
3276,4080,26,15,7,110.33,0.5489,210.7421951,-0.273800464,0.136480219
3275,5371,6,15,2,110.32,0.5489,210.7670732,-0.273587785,0.136512158
3274,3063,22,12,1,104.65,0.5162,210.842439,-0.272943491,0.136608915
3273,419,10,12,8,104.6,0.5162,210.9619512,-0.271921796,0.136762347
3272,711,108,6,11,120.16,0.9799,211.174878,-0.270101511,0.137035707
3271,721,108,6,6,120.15,0.9799,211.2329268,-0.26960526,0.137110231
3269,4291,28,7,1,92.64,0.4048,211.3582927,-0.268533522,0.137271178
3270,5315,4,7,5,92.64,0.4048,211.3582927,-0.268533522,0.137271178
3268,4087,26,16,6,111.61,0.5636,211.3880488,-0.268279141,0.13730938
3267,5389,6,17,4,112.98,0.5781,211.4021951,-0.268158206,0.137327541
3266,4094,26,17,5,112.98,0.5781,211.4021951,-0.268158206,0.137327541
3265,5380,6,16,3,111.6,0.5636,211.4119512,-0.268074802,0.137340066
3264,1679,13,5,7,91.51,0.2702,211.5307317,-0.267059363,0.137492559
3263,2767,19,5,7,91.45,0.2702,211.7229268,-0.265416311,0.137739303
3261,5566,7,16,13,94.38,0.7647,211.8470732,-0.264354999,0.137898685
3262,6086,9,16,6,94.38,0.7647,211.8470732,-0.264354999,0.137898685
3260,426,10,13,7,105.75,0.5317,211.9526829,-0.263452154,0.138034269
3259,3072,22,13,2,105.73,0.5317,212.0019512,-0.263030966,0.138097521
3258,4289,28,6,3,90.18,0.3741,212.0587805,-0.262545139,0.13817048
3257,5308,4,6,2,90.17,0.3741,212.0887805,-0.262288673,0.138208994
3256,5354,6,13,1,106.87,0.5252,212.1034146,-0.262163568,0.138227782
3255,4760,31,1,1,83.67,0.1287,212.1117073,-0.262092674,0.138238428
3254,4065,26,13,8,106.86,0.5252,212.1246341,-0.261982165,0.138255024
3252,2773,19,6,12,92.25,0.3097,212.167561,-0.261615189,0.138310134
3253,1689,13,6,3,92.25,0.3097,212.167561,-0.261615189,0.138310134
3250,3037,20,8,5,95.57,0.4066,212.1780488,-0.26152553,0.138323599
3251,1108,12,8,2,95.57,0.4066,212.1780488,-0.26152553,0.138323599
3249,6068,9,15,6,91.57,0.7591,212.2785366,-0.260666472,0.138452607
3248,5548,7,15,13,91.56,0.7591,212.2917073,-0.260553877,0.138469516
3247,1222,123,5,1,127.73,0.7371,212.3382927,-0.260155624,0.138529323
3246,1317,125,5,11,127.72,0.7371,212.3617073,-0.259955456,0.138559383
3244,468,10,19,1,114.2,0.6202,212.3829268,-0.259774053,0.138586626
3245,3126,22,19,8,114.2,0.6202,212.3829268,-0.259774053,0.138586626
3243,1316,125,5,10,127,0.744,212.4331707,-0.259344524,0.13865113
3242,1225,123,5,2,126.99,0.744,212.4546341,-0.259161036,0.138678685
3241,814,109,6,7,124.19,0.8161,212.5180488,-0.258618912,0.138760098
3240,616,107,6,12,124.19,0.8161,212.5180488,-0.258618912,0.138760098
3239,1325,125,5,9,126.27,0.751,212.5802439,-0.258087213,0.138839945
3238,6017,9,12,9,85.31,0.7101,212.5995122,-0.257922491,0.138864682
3237,1226,123,5,3,126.26,0.751,212.6034146,-0.25788913,0.138869692
3235,5508,7,13,1,95.54,0.6358,212.6131707,-0.257805726,0.138882218
3236,6027,9,13,18,95.54,0.6358,212.6131707,-0.257805726,0.138882218
3233,6104,9,17,6,97.21,0.7701,212.6212195,-0.257736918,0.138892551
3234,5584,7,17,13,97.21,0.7701,212.6212195,-0.257736918,0.138892551
3232,5491,7,12,10,85.3,0.7101,212.6312195,-0.257651429,0.138905389
3230,1324,125,5,8,125.57,0.758,212.7390244,-0.256729819,0.139043791
3231,1227,123,5,4,125.57,0.758,212.7390244,-0.256729819,0.139043791
3229,4497,29,4,3,86.8,0.302,212.8080488,-0.256139738,0.139132406
3228,829,109,7,4,126,0.8414,212.8143902,-0.256085526,0.139140547
3227,1657,13,4,10,90.38,0.2403,212.8239024,-0.256004207,0.139152759
3226,6007,9,12,16,91.19,0.6449,212.8282927,-0.255966675,0.139158396
3225,637,107,7,15,125.99,0.8414,212.8446341,-0.255826974,0.139179375
3224,5501,7,12,3,91.18,0.6449,212.8485366,-0.255793613,0.139184385
3223,1323,125,5,7,124.89,0.7651,212.9121951,-0.255249404,0.139266111
3222,1228,123,5,5,124.88,0.7651,212.9334146,-0.255068001,0.139293353
3221,433,10,14,6,106.91,0.547,212.9860976,-0.254617621,0.139360989
3220,3081,22,14,3,106.89,0.547,213.0380488,-0.254173497,0.139427685
3219,1229,123,5,6,124.26,0.7722,213.0531707,-0.254044221,0.139447099
3218,2184,16,2,8,82.74,0.065,213.0758537,-0.253850307,0.13947622
3217,2751,19,4,4,90.3,0.2403,213.1031707,-0.253616777,0.13951129
3215,732,108,7,16,124.06,0.9409,213.1031707,-0.253616777,0.13951129
3216,725,108,7,1,124.06,0.9409,213.1031707,-0.253616777,0.13951129
3214,2179,16,2,3,82.73,0.065,213.1329268,-0.253362396,0.139549491
3213,4107,26,19,2,115.09,0.6133,213.434878,-0.250781052,0.139937143
3212,5408,6,19,7,115.08,0.6133,213.4682927,-0.250495395,0.139980041
3210,1107,12,8,1,95.49,0.4152,213.4958537,-0.25025978,0.140015425
3211,3038,20,8,6,95.49,0.4152,213.4958537,-0.25025978,0.140015425
3209,6033,9,13,7,86.63,0.7369,213.5307317,-0.249961611,0.140060202
3208,5511,7,13,12,86.62,0.7369,213.5573171,-0.249734336,0.140094333
3207,461,10,18,2,112.54,0.606,213.6397561,-0.249029575,0.14020017
3206,3117,22,18,7,112.53,0.606,213.6734146,-0.248741833,0.140243381
3204,1321,125,5,5,120.81,0.8241,213.7134146,-0.248399878,0.140294734
3205,1230,123,5,7,120.81,0.8241,213.7134146,-0.248399878,0.140294734
3203,440,10,15,5,108.17,0.5621,213.772439,-0.247895286,0.140370511
3202,4072,26,14,7,108.02,0.5404,213.7763415,-0.247861924,0.140375521
3201,1311,125,4,6,121.32,0.8131,213.7821951,-0.247811882,0.140383036
3200,3055,22,11,1,102.49,0.5069,213.7965854,-0.247688862,0.14040151
3199,5363,6,14,2,108.01,0.5404,213.7995122,-0.24766384,0.140405268
3198,3090,22,15,4,108.15,0.5621,213.8273171,-0.24742614,0.140440964
3197,3028,20,7,1,93.28,0.3679,213.9253659,-0.246587933,0.140566842
3195,1231,123,5,8,120.37,0.8317,213.9395122,-0.246466998,0.140585003
3196,1320,125,5,4,120.37,0.8317,213.9395122,-0.246466998,0.140585003
3194,1106,12,7,5,93.27,0.3679,213.9514634,-0.246364828,0.140600346
3193,1678,13,5,6,90.96,0.2796,214.024878,-0.245737216,0.140694597
3191,1688,13,6,2,91.85,0.3191,214.0597561,-0.245439048,0.140739375
3192,2774,19,6,13,91.85,0.3191,214.0597561,-0.245439048,0.140739375
3190,411,10,11,8,102.34,0.5069,214.1560976,-0.244615437,0.14086306
3189,1319,125,5,3,119.95,0.8393,214.174878,-0.244454884,0.140887171
3188,1232,123,5,9,119.95,0.8393,214.174878,-0.244454884,0.140887171
3187,5602,7,18,13,100.05,0.7753,214.1936585,-0.244294332,0.140911281
3186,5346,6,12,1,104.69,0.5162,214.217561,-0.244089993,0.140941968
3185,2768,19,5,8,90.9,0.2796,214.2204878,-0.244064972,0.140945725
3183,447,10,16,4,109.52,0.577,214.2465854,-0.243841868,0.14097923
3184,3099,22,16,5,109.52,0.577,214.2465854,-0.243841868,0.14097923
3181,3108,22,17,6,110.98,0.5917,214.2521951,-0.24379391,0.140986432
3182,454,10,17,3,110.98,0.5917,214.2521951,-0.24379391,0.140986432
3179,6050,9,14,6,88.77,0.7531,214.2782927,-0.243570806,0.141019936
3180,5530,7,14,13,88.77,0.7531,214.2782927,-0.243570806,0.141019936
3178,4057,26,12,8,104.66,0.5162,214.2829268,-0.243531189,0.141025886
3177,6122,9,18,6,99.73,0.7753,214.2839024,-0.243522849,0.141027138
3176,4764,31,1,2,83.08,0.1191,214.3936585,-0.242584557,0.141168046
3175,1318,125,5,2,119.55,0.8471,214.3968293,-0.242557451,0.141172116
3174,1223,123,5,10,119.55,0.8471,214.3968293,-0.242557451,0.141172116
3172,4288,28,6,2,89.99,0.384,214.5563415,-0.241193801,0.141376901
3173,5309,4,6,3,89.99,0.384,214.5563415,-0.241193801,0.141376901
3171,1224,123,5,11,119.19,0.8549,214.567561,-0.241097887,0.141391305
3170,1315,125,5,1,119.18,0.8549,214.5926829,-0.240883123,0.141423557
3169,1647,13,3,12,89.29,0.2183,214.6390244,-0.240486955,0.141483052
3168,2732,19,3,1,89.21,0.2183,214.9390244,-0.237922292,0.141868198
3167,2185,16,2,9,83.01,0.0749,215.0534146,-0.236944384,0.142015055
3166,4079,26,15,6,109.24,0.5554,215.0692683,-0.236808853,0.142035408
3165,5372,6,15,3,109.23,0.5554,215.0921951,-0.236612855,0.142064842
3164,4100,26,18,3,113.49,0.5992,215.1185366,-0.236387665,0.142098659
3163,2178,16,2,2,82.99,0.0749,215.1658537,-0.235983157,0.142159406
3162,5399,6,18,6,113.47,0.5992,215.1809756,-0.235853882,0.14217882
3161,828,109,7,3,125.64,0.8489,215.204878,-0.235649543,0.142209506
3160,3064,22,12,2,103.5,0.5227,215.2258537,-0.235470225,0.142236435
3159,638,107,7,16,125.63,0.8489,215.237561,-0.23537014,0.142251466
3158,1105,12,7,4,93.08,0.3764,215.2965854,-0.234865548,0.142327242
3157,418,10,12,7,103.47,0.5227,215.2985366,-0.234848867,0.142329747
3156,3029,20,7,2,93.07,0.3764,215.3236585,-0.234634103,0.142361999
3154,813,109,6,6,123.74,0.8236,215.5163415,-0.232986881,0.14260937
3155,617,107,6,13,123.74,0.8236,215.5163415,-0.232986881,0.14260937
3153,1668,13,4,9,89.76,0.2488,215.7470732,-0.231014384,0.142905588
3151,1682,13,6,1,91.5,0.3276,215.747561,-0.231010214,0.142906214
3152,2775,19,6,14,91.5,0.3276,215.747561,-0.231010214,0.142906214
3150,4086,26,16,5,110.56,0.5702,215.8026829,-0.230538983,0.142976981
3149,5381,6,16,4,110.55,0.5702,215.8287805,-0.230315878,0.143010486
3148,4093,26,17,4,111.97,0.5848,215.8826829,-0.229855073,0.143079687
3147,5390,6,17,5,111.96,0.5848,215.9114634,-0.229609032,0.143116636
3146,4496,29,4,2,86.31,0.3118,215.9126829,-0.229598607,0.143118201
3145,2752,19,4,5,89.68,0.2488,216.0336585,-0.228564401,0.143273512
3144,6016,9,12,8,84.59,0.7201,216.034878,-0.228553976,0.143275078
3143,5492,7,12,11,84.58,0.7201,216.0680488,-0.228270403,0.143317663
3142,4049,26,11,8,102.52,0.5069,216.1526829,-0.227546877,0.143426319
3141,5617,7,19,13,102.83,0.7803,216.1807317,-0.227307091,0.143462328
3140,5338,6,11,1,102.45,0.5069,216.3058537,-0.226237439,0.143622962
3139,1677,13,5,5,90.44,0.2878,216.3290244,-0.226039355,0.143652709
3137,2459,17,2,4,86.21,0.1416,216.3429268,-0.225920505,0.143670558
