PC Adult,section_name,row_name,seat,Last Seat,Timestamp,20-Game Plan,10-Game Plan,Pick Plan,tickets_sold,Total Sold,20-Game Plan $,10-Game Plan $,Pick Plan $,Group $,gross_revenue
J,17,16,3,3,5/4/2021 5:01,0,0,0,1,1,0,0,0,0,330
J,17,16,3,4,5/4/2021 5:01,0,0,0,2,2,0,0,0,0,550
J,17,16,4,4,5/4/2021 5:01,0,0,0,1,1,0,0,0,0,330
J,17,17,7,8,5/4/2021 5:01,0,0,0,6,6,0,0,0,0,1905
J,17,17,14,14,5/4/2021 5:01,0,0,0,3,3,0,0,0,0,755
J,17,17,14,15,5/4/2021 5:01,0,0,0,10,10,0,0,0,0,2860
J,17,17,15,15,5/4/2021 5:01,0,0,0,3,3,0,0,0,0,755
J,17,19,9,9,5/4/2021 5:01,0,0,0,3,3,0,0,0,0,755
J,17,19,9,10,5/4/2021 5:01,0,0,0,8,8,0,0,0,0,2380
J,17,19,10,10,5/4/2021 5:01,0,0,0,3,3,0,0,0,0,755
J,17,19,16,16,5/4/2021 5:01,0,0,0,2,2,0,0,0,0,610
J,17,19,16,17,5/4/2021 5:01,0,0,0,2,2,0,0,0,0,590
J,17,19,17,17,5/4/2021 5:01,0,0,0,2,2,0,0,0,0,610
J,17,20,1,1,5/4/2021 5:01,0,0,0,1,1,0,0,0,0,300
J,17,20,1,2,5/4/2021 5:01,0,0,0,4,4,0,0,0,0,2920
J,17,20,1,4,5/4/2021 5:01,0,0,0,48,48,0,0,0,0,14230
J,17,20,2,2,5/4/2021 5:01,0,0,0,1,1,0,0,0,0,300
J,17,20,3,3,5/4/2021 5:01,0,0,0,2,2,0,0,0,0,1350
J,17,20,3,4,5/4/2021 5:01,0,0,0,2,2,0,0,0,0,820
J,17,20,4,4,5/4/2021 5:01,0,0,0,2,2,0,0,0,0,1350
J,31,11,9,9,5/4/2021 5:01,0,0,0,1,1,0,0,0,0,265
J,31,11,10,10,5/4/2021 5:01,0,0,0,1,1,0,0,0,0,265
J,31,11,19,20,5/4/2021 5:01,0,0,0,2,2,0,0,0,0,530
J,31,13,13,13,5/4/2021 5:01,0,0,0,1,1,0,0,0,0,265
J,31,13,14,14,5/4/2021 5:01,0,0,0,1,1,0,0,0,0,265
J,31,15,3,3,5/4/2021 5:01,0,0,0,1,1,0,0,0,0,260
J,31,15,3,4,5/4/2021 5:01,0,0,0,18,18,0,0,0,0,4550
J,31,15,4,4,5/4/2021 5:01,0,0,0,1,1,0,0,0,0,260
J,31,15,8,8,5/4/2021 5:01,0,0,0,5,5,0,0,0,0,1215
J,31,15,8,10,5/4/2021 5:01,0,0,0,3,3,0,0,0,0,585
J,31,15,8,11,5/4/2021 5:01,0,0,0,20,20,0,0,0,0,5720
J,31,15,9,9,5/4/2021 5:01,0,0,0,5,5,0,0,0,0,1215
J,31,15,10,10,5/4/2021 5:01,0,0,0,5,5,0,0,0,0,1215
J,31,15,11,11,5/4/2021 5:01,0,0,0,6,6,0,0,0,0,1410
J,31,15,18,18,5/4/2021 5:01,0,0,0,7,7,0,0,0,0,1690
J,31,15,18,19,5/4/2021 5:01,0,0,0,12,12,0,0,0,0,3508
J,31,15,19,19,5/4/2021 5:01,0,0,0,7,7,0,0,0,0,1690
J,31,17,1,2,5/4/2021 5:01,0,0,0,6,6,0,0,0,0,1780
J,31,17,15,15,5/4/2021 5:01,0,0,0,5,5,0,0,0,0,1230
J,31,17,15,16,5/4/2021 5:01,0,0,0,14,14,0,0,0,0,3678
J,31,17,16,16,5/4/2021 5:01,0,0,0,5,5,0,0,0,0,1230
J,31,18,7,7,5/4/2021 5:01,0,0,0,5,5,0,0,0,0,1185
J,31,18,7,8,5/4/2021 5:01,0,0,0,14,14,0,0,0,0,4240
J,31,18,8,8,5/4/2021 5:01,0,0,0,5,5,0,0,0,0,1185
J,31,18,13,14,5/4/2021 5:01,0,0,0,6,6,0,0,0,0,1760
J,31,18,27,27,5/4/2021 5:01,0,0,0,4,4,0,0,0,0,970
J,31,18,27,28,5/4/2021 5:01,0,0,0,20,20,0,0,0,0,5570
J,31,18,28,28,5/4/2021 5:01,0,0,0,4,4,0,0,0,0,970
J,31,20,2,2,5/4/2021 5:01,0,0,0,7,7,0,0,0,0,1675
J,31,20,2,3,5/4/2021 5:01,0,0,0,12,12,0,0,0,0,3250
J,31,20,3,3,5/4/2021 5:01,0,0,0,7,7,0,0,0,0,1675
J,31,20,7,8,5/4/2021 5:01,0,0,0,4,4,0,0,0,0,1170
J,31,20,13,13,5/4/2021 5:01,0,0,0,5,5,0,0,0,0,1215
J,31,20,13,14,5/4/2021 5:01,0,0,0,12,12,0,0,0,0,3370
J,31,20,14,14,5/4/2021 5:01,0,0,0,5,5,0,0,0,0,1215
J,31WC,19W,1,4,5/4/2021 5:01,0,0,0,4,4,0,0,0,0,1720
K,6,11,1,1,5/4/2021 5:01,0,0,0,1,1,0,0,0,0,375
K,6,11,1,2,5/4/2021 5:01,0,0,0,4,4,0,0,0,0,1500
K,6,11,2,2,5/4/2021 5:01,0,0,0,1,1,0,0,0,0,375
K,10,11,7,8,5/4/2021 5:01,0,0,0,6,6,0,0,0,0,2490
K,23,2,5,6,5/4/2021 5:01,0,0,0,2,2,0,0,0,0,1640
K,23,2,13,13,5/4/2021 5:01,0,0,0,1,1,0,0,0,0,820
K,23,2,13,14,5/4/2021 5:01,0,0,0,2,2,0,0,0,0,1580
K,23,2,14,14,5/4/2021 5:01,0,0,0,1,1,0,0,0,0,820
K,23,4,9,10,5/4/2021 5:01,0,0,0,2,2,0,0,0,0,1640
M,19,16,15,18,5/4/2021 5:01,0,0,0,4,4,0,0,0,0,1600
N,31,17,15,16,5/4/2021 5:01,0,0,0,2,2,0,0,0,0,380
X,29,9,3,4,5/4/2021 5:01,0,0,2,0,2,0,0,1384,0,0
Z,23WC,19W,9,12,5/4/2021 5:01,0,0,0,4,4,0,0,0,0,1400
Z,25,15,8,9,5/4/2021 5:01,0,0,0,2,2,0,0,0,0,800
Grand Total,,,,,,"3,712",20,140,3737,7609,4285591,8602,112357,0,1558759
